"Date","Open","High","Low","Close","Adj Close","Volume"
"2023-11-30 00:00:00",455.4800109863281,456.760009765625,453.3399963378906,456.3999938964844,453.1490783691406,"79752700"
"2023-11-29 00:00:00",457.1499938964844,458.32000732421875,454.20001220703125,454.6099853515625,451.371826171875,"63146000"
"2023-11-28 00:00:00",454.0799865722656,456.2699890136719,453.5,454.92999267578125,451.6895446777344,"62115000"
"2023-11-27 00:00:00",454.6499938964844,455.489990234375,454.0799865722656,454.4800109863281,451.2427673339844,"50506000"
"2023-11-24 00:00:00",455.07000732421875,455.5,454.7300109863281,455.29998779296875,452.0569152832031,"29737400"
"2023-11-22 00:00:00",454.9800109863281,456.3800048828125,453.8900146484375,455.0199890136719,451.7789001464844,"59394900"
"2023-11-21 00:00:00",453.17999267578125,454.1300048828125,451.9599914550781,453.2699890136719,450.0413818359375,"49244600"
"2023-11-20 00:00:00",450.5299987792969,455.1300048828125,450.5199890136719,454.260009765625,451.0243225097656,"69936200"
"2023-11-17 00:00:00",450.239990234375,451.4200134277344,449.2900085449219,450.7900085449219,447.5790710449219,"83133200"
"2023-11-16 00:00:00",449.2200012207031,450.55999755859375,448.1199951171875,450.2300109863281,447.0230407714844,"66665800"
"2023-11-15 00:00:00",450.1099853515625,451.3800048828125,448.79998779296875,449.67999267578125,446.4769287109375,"77327600"
"2023-11-14 00:00:00",446.32000732421875,450.05999755859375,446.0899963378906,448.7300109863281,445.53375244140625,"97176900"
"2023-11-13 00:00:00",439.2300109863281,441.3299865722656,438.4200134277344,440.19000244140625,437.0545349121094,"52236100"
"2023-11-10 00:00:00",435.9800109863281,440.92999267578125,433.8299865722656,440.6099853515625,437.4715576171875,"89462200"
"2023-11-09 00:00:00",438.42999267578125,438.4700012207031,433.3999938964844,433.8399963378906,430.7497863769531,"83174400"
"2023-11-08 00:00:00",437.54998779296875,438.0899963378906,434.8699951171875,437.25,434.135498046875,"61746000"
"2023-11-07 00:00:00",435.69000244140625,437.5899963378906,434.510009765625,436.92999267578125,433.8177490234375,"64256100"
"2023-11-06 00:00:00",435.4700012207031,436.1499938964844,433.67999267578125,435.69000244140625,432.58660888671875,"67831700"
"2023-11-03 00:00:00",433.1400146484375,436.2900085449219,433.010009765625,434.69000244140625,431.59375,"100110800"
"2023-11-02 00:00:00",426.5799865722656,430.9200134277344,426.55999755859375,430.760009765625,427.6917419433594,"94938900"
"2023-11-01 00:00:00",419.20001220703125,423.5,418.6499938964844,422.6600036621094,419.6494445800781,"98068100"
"2023-10-31 00:00:00",416.17999267578125,418.5299987792969,414.2099914550781,418.20001220703125,415.22119140625,"79665200"
"2023-10-30 00:00:00",413.55999755859375,416.67999267578125,412.2200012207031,415.5899963378906,412.6297607421875,"86562700"
"2023-10-27 00:00:00",414.19000244140625,414.6000061035156,409.2099914550781,410.67999267578125,407.7547607421875,"107367700"
"2023-10-26 00:00:00",416.45001220703125,417.3299865722656,411.6000061035156,412.54998779296875,409.6114196777344,"115156800"
"2023-10-25 00:00:00",421.8900146484375,421.9200134277344,417.0199890136719,417.54998779296875,414.5758056640625,"94223200"
"2023-10-24 00:00:00",422.6499938964844,424.82000732421875,420.739990234375,423.6300048828125,420.6125183105469,"78564200"
"2023-10-23 00:00:00",419.6099853515625,424.45001220703125,417.79998779296875,420.4599914550781,417.465087890625,"92035100"
"2023-10-20 00:00:00",425.9800109863281,426.5400085449219,421.0799865722656,421.19000244140625,418.18988037109375,"123845800"
"2023-10-19 00:00:00",430.95001220703125,432.82000732421875,425.7300109863281,426.42999267578125,423.3925476074219,"121323000"
"2023-10-18 00:00:00",434.19000244140625,435.17999267578125,429.0899963378906,430.2099914550781,427.1456298828125,"93559800"
"2023-10-17 00:00:00",432.80999755859375,438.1400146484375,432.45001220703125,436.0199890136719,432.91424560546875,"75324700"
"2023-10-16 00:00:00",433.82000732421875,437.1400146484375,433.57000732421875,436.0400085449219,432.93414306640625,"75433200"
"2023-10-13 00:00:00",435.2099914550781,436.45001220703125,429.8800048828125,431.5,428.4264221191406,"95143100"
"2023-10-12 00:00:00",436.95001220703125,437.3399963378906,431.2300109863281,433.6600036621094,430.5710754394531,"81154200"
"2023-10-11 00:00:00",435.6400146484375,436.5799865722656,433.17999267578125,436.32000732421875,433.2121276855469,"62451700"
"2023-10-10 00:00:00",432.94000244140625,437.2200012207031,432.5299987792969,434.5400085449219,431.4447937011719,"78607300"
"2023-10-09 00:00:00",427.5799865722656,432.8800048828125,427.010009765625,432.2900085449219,429.2108154296875,"80374400"
"2023-10-06 00:00:00",421.9700012207031,431.1300048828125,420.6000061035156,429.5400085449219,426.48040771484375,"113202700"
"2023-10-05 00:00:00",424.3599853515625,425.3699951171875,421.1700134277344,424.5,421.476318359375,"70142700"
"2023-10-04 00:00:00",422.07000732421875,425.42999267578125,420.55999755859375,424.6600036621094,421.63519287109375,"87453000"
"2023-10-03 00:00:00",425.05999755859375,427.3699951171875,420.17999267578125,421.5899963378906,418.5870361328125,"103760600"
"2023-10-02 00:00:00",426.6199951171875,428.6000061035156,424.4599914550781,427.30999755859375,424.26629638671875,"83798600"
"2023-09-29 00:00:00",431.6700134277344,431.8500061035156,425.9100036621094,427.4800109863281,424.4350891113281,"115078500"
"2023-09-28 00:00:00",425.4800109863281,430.25,424.8699951171875,428.5199890136719,425.4676818847656,"92258300"
"2023-09-27 00:00:00",427.0899963378906,427.6700134277344,422.2900085449219,426.04998779296875,423.0152587890625,"104705800"
"2023-09-26 00:00:00",429.0899963378906,429.82000732421875,425.0199890136719,425.8800048828125,422.84649658203125,"96168400"
"2023-09-25 00:00:00",429.1700134277344,432.2699890136719,428.7200012207031,432.2300109863281,429.1512451171875,"70874500"
"2023-09-22 00:00:00",432.45001220703125,434.1000061035156,429.989990234375,430.4200134277344,427.3541564941406,"100829700"
"2023-09-21 00:00:00",435.70001220703125,435.9700012207031,431.2300109863281,431.3900146484375,428.3172607421875,"103976100"
"2023-09-20 00:00:00",444.010009765625,444.44000244140625,438.42999267578125,438.6400146484375,435.515625,"82562600"
"2023-09-19 00:00:00",442.67999267578125,443.2900085449219,439.94000244140625,442.7099914550781,439.5566101074219,"66514600"
"2023-09-18 00:00:00",443.04998779296875,444.9700012207031,442.55999755859375,443.6300048828125,440.47003173828125,"55752200"
"2023-09-15 00:00:00",447.1400146484375,447.4800109863281,442.9200134277344,443.3699951171875,440.2119140625,"111761400"
"2023-09-14 00:00:00",449.07000732421875,451.0799865722656,447.7200012207031,450.3599853515625,445.58038330078125,"83430800"
"2023-09-13 00:00:00",446.2200012207031,447.7099914550781,445.0799865722656,446.510009765625,441.7712707519531,"60199300"
"2023-09-12 00:00:00",446.95001220703125,448.5299987792969,445.3900146484375,445.989990234375,441.25677490234375,"67565400"
"2023-09-11 00:00:00",448.239990234375,448.7699890136719,446.4700012207031,448.45001220703125,443.690673828125,"60180100"
"2023-09-08 00:00:00",444.8999938964844,447.1099853515625,444.5299987792969,445.5199890136719,440.791748046875,"61659700"
"2023-09-07 00:00:00",443.1099853515625,445.54998779296875,442.75,444.8500061035156,440.12884521484375,"70355400"
"2023-09-06 00:00:00",448.3999938964844,448.510009765625,443.80999755859375,446.2200012207031,441.48431396484375,"70758500"
"2023-09-05 00:00:00",450.7300109863281,451.05999755859375,449.1700134277344,449.239990234375,444.4722595214844,"55166200"
"2023-09-01 00:00:00",453.1700134277344,453.6700134277344,449.67999267578125,451.19000244140625,446.4015808105469,"58875700"
"2023-08-31 00:00:00",451.6499938964844,452.8299865722656,450.1600036621094,450.3500061035156,445.57049560546875,"66084600"
"2023-08-30 00:00:00",449.510009765625,451.6700134277344,448.7799987792969,451.010009765625,446.2235107421875,"69053900"
"2023-08-29 00:00:00",442.6499938964844,449.45001220703125,442.4599914550781,449.1600036621094,444.39312744140625,"83081900"
"2023-08-28 00:00:00",442.239990234375,443.3999938964844,439.9700012207031,442.760009765625,438.0610656738281,"61595400"
"2023-08-25 00:00:00",438.67999267578125,441.29998779296875,435,439.9700012207031,435.3006591796875,"102325100"
"2023-08-24 00:00:00",444.69000244140625,445.2200012207031,436.8599853515625,436.8900146484375,432.2533264160156,"88517300"
"2023-08-23 00:00:00",439.25,443.6700134277344,439.1000061035156,443.0299987792969,438.32818603515625,"68441000"
"2023-08-22 00:00:00",441.17999267578125,441.17999267578125,437.57000732421875,438.1499938964844,433.49993896484375,"65062900"
"2023-08-21 00:00:00",437.54998779296875,440.1099853515625,435.32000732421875,439.3399963378906,434.6773376464844,"68719000"
"2023-08-18 00:00:00",433.3699951171875,437.57000732421875,433.010009765625,436.5,431.86749267578125,"98758400"
"2023-08-17 00:00:00",441.1600036621094,441.42999267578125,435.75,436.2900085449219,431.65972900390625,"95711300"
"2023-08-16 00:00:00",442.4599914550781,444.17999267578125,439.5299987792969,439.6400146484375,434.97418212890625,"80107200"
"2023-08-15 00:00:00",446.2699890136719,446.6400146484375,442.29998779296875,442.8900146484375,438.1896667480469,"75707500"
"2023-08-14 00:00:00",444.70001220703125,448.1099853515625,444.3800048828125,448.1099853515625,443.354248046875,"47867400"
"2023-08-11 00:00:00",443.9700012207031,446.70001220703125,443.3500061035156,445.6499938964844,440.9203796386719,"68664600"
"2023-08-10 00:00:00",448.19000244140625,451.70001220703125,444.70001220703125,445.9100036621094,441.1776428222656,"93005500"
"2023-08-09 00:00:00",449.0299987792969,449.20001220703125,444.9599914550781,445.75,441.0193176269531,"78789600"
"2023-08-08 00:00:00",448.0799865722656,450.70001220703125,445.2699890136719,448.75,443.98748779296875,"71361300"
"2023-08-07 00:00:00",448.7099914550781,450.8699951171875,447.989990234375,450.7099914550781,445.92669677734375,"58357500"
"2023-08-04 00:00:00",450.7200012207031,452.8999938964844,446.2699890136719,446.80999755859375,442.0680847167969,"100052300"
"2023-08-03 00:00:00",448.0400085449219,450.7900085449219,447.3699951171875,448.8399963378906,444.0765075683594,"64276100"
"2023-08-02 00:00:00",453.25,453.5199890136719,449.3500061035156,450.1300048828125,445.35284423828125,"93933400"
"2023-08-01 00:00:00",456.2699890136719,457.25,455.489990234375,456.4800109863281,451.63543701171875,"55291500"
"2023-07-31 00:00:00",457.4100036621094,458.1600036621094,456.04998779296875,457.7900085449219,452.9315490722656,"62040400"
"2023-07-28 00:00:00",455.8800048828125,457.7799987792969,452.489990234375,456.9200134277344,452.0707702636719,"80011800"
"2023-07-27 00:00:00",459.0199890136719,459.44000244140625,451.54998779296875,452.489990234375,447.6877746582031,"92194400"
"2023-07-26 00:00:00",454.4700012207031,456.989990234375,453.3800048828125,455.510009765625,450.6757507324219,"71052900"
"2023-07-25 00:00:00",453.9200134277344,456.739990234375,453.8699951171875,455.44000244140625,450.60650634765625,"55191200"
"2023-07-24 00:00:00",453.3699951171875,455.0400085449219,452.29998779296875,454.20001220703125,449.379638671875,"54023400"
"2023-07-21 00:00:00",453.9599914550781,454.1700134277344,452.1700134277344,452.17999267578125,447.3810729980469,"71245400"
"2023-07-20 00:00:00",454.1700134277344,455.1000061035156,451.44000244140625,452.17999267578125,447.3810729980469,"70591600"
"2023-07-19 00:00:00",455.010009765625,456.42999267578125,454.1099853515625,455.20001220703125,450.3690490722656,"65891700"
"2023-07-18 00:00:00",450.5,454.8599853515625,450.04998779296875,454.19000244140625,449.3697204589844,"80744400"
"2023-07-17 00:00:00",449.1300048828125,451.92999267578125,449.0799865722656,450.8399963378906,446.0552978515625,"52680200"
"2023-07-14 00:00:00",450.4800109863281,451.3599853515625,448.489990234375,449.2799987792969,444.5118713378906,"69761800"
"2023-07-13 00:00:00",447.8999938964844,450.3800048828125,447.45001220703125,449.55999755859375,444.78887939453125,"72425200"
"2023-07-12 00:00:00",446.3900146484375,447.4800109863281,444.9100036621094,446.0199890136719,441.28643798828125,"91924500"
"2023-07-11 00:00:00",440.45001220703125,442.9700012207031,439.44000244140625,442.4599914550781,437.76422119140625,"64463800"
"2023-07-10 00:00:00",438.17999267578125,439.8399963378906,437.5899963378906,439.6600036621094,434.99395751953125,"62443500"
"2023-07-07 00:00:00",438.6300048828125,442.6400146484375,438.29998779296875,438.54998779296875,433.895751953125,"86076100"
"2023-07-06 00:00:00",439.4200134277344,440.1000061035156,437.05999755859375,439.6600036621094,434.99395751953125,"80658300"
"2023-07-05 00:00:00",441.9100036621094,443.8900146484375,441.8999938964844,443.1300048828125,438.4271240234375,"58418400"
"2023-07-03 00:00:00",442.9200134277344,444.0799865722656,442.6300048828125,443.7900085449219,439.0801086425781,"32793400"
"2023-06-30 00:00:00",441.44000244140625,444.29998779296875,441.1099853515625,443.2799987792969,438.5755615234375,"104921500"
"2023-06-29 00:00:00",435.9599914550781,438.2799987792969,435.5400085449219,438.1099853515625,433.4604187011719,"67882300"
"2023-06-28 00:00:00",435.04998779296875,437.44000244140625,434.4100036621094,436.3900146484375,431.7586669921875,"75636000"
"2023-06-27 00:00:00",432.3500061035156,436.80999755859375,431.8800048828125,436.1700134277344,431.5409851074219,"72813700"
"2023-06-26 00:00:00",432.6199951171875,434.6099853515625,431.19000244140625,431.44000244140625,426.8612060546875,"72823600"
"2023-06-23 00:00:00",432.92999267578125,435.05999755859375,432.4700012207031,433.2099914550781,428.6123962402344,"92074500"
"2023-06-22 00:00:00",433.95001220703125,436.6199951171875,433.6000061035156,436.510009765625,431.8774108886719,"70637200"
"2023-06-21 00:00:00",436.1600036621094,436.989990234375,434.3299865722656,434.94000244140625,430.32403564453125,"76982300"
"2023-06-20 00:00:00",437.45001220703125,438.3699951171875,435.0299987792969,437.17999267578125,432.5402526855469,"76160400"
"2023-06-16 00:00:00",443.0199890136719,443.6099853515625,438.9700012207031,439.4599914550781,434.79608154296875,"114121300"
"2023-06-15 00:00:00",436.3299865722656,443.8999938964844,436.2300109863281,442.6000061035156,436.2821350097656,"110303100"
"2023-06-14 00:00:00",437.010009765625,439.05999755859375,433.5899963378906,437.17999267578125,430.9394836425781,"100612100"
"2023-06-13 00:00:00",435.32000732421875,437.3299865722656,434.6300048828125,436.6600036621094,430.42694091796875,"95899700"
"2023-06-12 00:00:00",430.9200134277344,433.8800048828125,430.1700134277344,433.79998779296875,427.6077575683594,"76104300"
"2023-06-09 00:00:00",429.9599914550781,431.989990234375,428.8699951171875,429.8999938964844,423.7634582519531,"85742800"
"2023-06-08 00:00:00",426.6199951171875,429.6000061035156,425.82000732421875,429.1300048828125,423.0044250488281,"61952800"
"2023-06-07 00:00:00",428.44000244140625,429.6199951171875,426.1099853515625,426.54998779296875,420.4612121582031,"85373300"
"2023-06-06 00:00:00",426.6700134277344,428.5799865722656,425.989990234375,428.0299987792969,421.9201354980469,"64022200"
"2023-06-05 00:00:00",428.2799987792969,429.6199951171875,426.3699951171875,427.1000061035156,421.0033874511719,"65460200"
"2023-06-02 00:00:00",424.5,428.739990234375,423.95001220703125,427.9200134277344,421.81170654296875,"91366700"
"2023-06-01 00:00:00",418.0899963378906,422.9200134277344,416.7900085449219,421.82000732421875,415.79876708984375,"88865000"
"2023-05-31 00:00:00",418.2799987792969,419.2200012207031,416.2200012207031,417.8500061035156,411.88543701171875,"110811800"
